"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:GLYMA_01G001500",95.6958071181805,-9.81542250666554,3.35706760557429,-2.92380841254653,0.00345777496234505,NA
"gene:GLYMA_01G008700",915.100176665557,5.85057709107189,2.11449890438389,2.76688584654368,0.00565945683939389,0.181647603593287
"gene:GLYMA_01G013300",67.5499814951862,-9.31292824284424,3.3727977454456,-2.76118787597619,0.0057591535909368,NA
"gene:GLYMA_01G028500",1300.19280621504,7.22043227919707,2.28158543421289,3.1646556692224,0.00155266579496467,0.082717633888302
"gene:GLYMA_01G033800",125.140670846851,-6.15476309100838,2.38521960518892,-2.58037586041093,0.00986928327973578,0.259698002739444
"gene:GLYMA_01G043400",149.389382152816,8.42619522803872,2.85050516474069,2.9560357694722,0.00311620949047249,0.126841069347362
"gene:GLYMA_01G048400",134.378275153885,-7.8563403433538,2.80516320754271,-2.80067139132196,0.00509964191484436,0.17024731210842
"gene:GLYMA_01G056900",84.870489570875,10.0572678108425,3.39991488992353,2.95809399248482,0.00309547720990231,NA
"gene:GLYMA_01G073200",152.564808633359,-8.04020218322978,2.81067204904181,-2.8605977655667,0.00422843156382192,0.150590087392113
"gene:GLYMA_01G075000",321.439762371324,9.53389739483366,2.89831766006202,3.28945909767173,0.00100380144980137,0.0651041796057358
"gene:GLYMA_01G078300",4106.40378961121,12.2107753268311,2.89946104217986,4.21139485897381,2.53798674792596e-05,0.0133872111686641
"gene:GLYMA_01G083300",329.955678841871,-6.55836337603917,2.29049610908378,-2.86329382967718,0.00419261565402174,0.150590087392113
"gene:GLYMA_01G084200",144.048892162812,7.3691881299668,2.57090088129924,2.86638360256141,0.00415190808905814,0.150336081475395
"gene:GLYMA_01G095000",1424.03443895621,10.6823300584016,2.78502159186044,3.83563635184084,0.000125239600509147,0.0223012269454575
"gene:GLYMA_01G106700",64.0858798800485,9.65201470545156,3.41752032355834,2.82427426661265,0.00473878152718451,NA
"gene:GLYMA_01G128000",1644.29356665205,14.3332618647899,3.56124275507308,4.02479214436361,5.70256611975166e-05,0.0154432618730525
"gene:GLYMA_01G128300",125.862358683338,10.6257737782783,3.39295127295363,3.13172012312112,0.00173785455359215,0.0875392715040594
"gene:GLYMA_01G131400",278.860180018589,11.7734532459341,3.41947613090356,3.44305758988383,0.000575176816781878,0.0486990728921478
"gene:GLYMA_01G156900",178.978583448784,11.1337074360112,3.39970409883758,3.27490484828311,0.00105697568254546,0.067034730557984
"gene:GLYMA_01G171200",133.512249750101,6.6692436864533,2.43882202247463,2.73461680474991,0.00624529330747542,0.191910101623656
"gene:GLYMA_01G174400",50.8068236886871,9.31703257156181,3.44224649243901,2.70667210846955,0.0067961344759272,NA
"gene:GLYMA_01G174500",56.0029761113937,9.45751298879863,3.43062620705782,2.75678911603418,0.00583719840229448,NA
"gene:GLYMA_01G180900",632.342882329938,6.2452408830512,2.18262408892931,2.86134516462466,0.00421847502792903,0.150590087392113
"gene:GLYMA_01G194700",1121.35856033355,5.63741745948584,2.08012654255848,2.71013197714021,0.00672564404948327,0.202020711349206
"gene:GLYMA_01G195700",315.377584544833,6.02704728150607,2.19788717631681,2.74220048528884,0.00610290794711146,0.190643798011998
"gene:GLYMA_01G203400",359.111867435947,12.1383388437816,3.43600394139251,3.53269060537291,0.000411353575691878,0.039743149760884
